PROSPECTID,MARITALSTATUS,EDUCATION,AGE,GENDER,NETMONTHLYINCOME,Time_With_Curr_Empr,pct_of_active_TLs_ever,PL_Flag,pct_PL_enq_L6m_of_ever,HL_Flag,GL_Flag,last_prod_enq2,Credit_Score
32802,Married,GRADUATE,51,M,44000,99,0.625,0,1.0,0,0,PL,689
28677,Married,12TH,33,M,14000,44,1.0,0,0.0,0,0,ConsumerLoan,691
26876,Married,12TH,24,M,25000,63,0.667,0,0.0,0,0,others,712
21337,Married,12TH,49,M,14000,203,0.0,0,0.0,0,0,ConsumerLoan,736
249,Married,GRADUATE,42,M,32000,24,0.714,0,0.0,0,0,others,721
15096,Single,GRADUATE,22,M,35000,30,0.0,0,0.0,1,0,others,673
34331,Married,UNDER GRADUATE,54,M,30000,290,1.0,0,0.0,0,0,others,694
34077,Married,UNDER GRADUATE,29,M,15000,65,1.0,0,0.0,0,0,ConsumerLoan,667
44451,Single,GRADUATE,28,M,21000,107,0.8,0,0.5,0,0,CC,648
40032,Married,12TH,38,M,18000,188,0.667,0,0.0,0,0,others,693
3733,Single,UNDER GRADUATE,22,F,19800,50,0.333,0,0.0,1,0,others,689
13004,Married,12TH,47,M,11000,186,0.111,0,0.0,1,0,others,692
27595,Married,12TH,42,M,24000,188,1.0,0,0.0,0,0,others,679
961,Single,SSC,28,M,23000,87,0.333,0,0.0,0,0,CC,688
39108,Married,GRADUATE,38,M,40000,96,0.147,0,0.0,1,0,ConsumerLoan,707
23678,Married,12TH,30,M,78000,311,0.833,0,0.4,0,0,PL,658
10761,Married,GRADUATE,35,M,65000,203,0.0,0,0.0,0,0,others,693
30290,Married,GRADUATE,35,M,45000,173,0.0,0,1.0,0,0,ConsumerLoan,666
43983,Married,SSC,30,F,20000,102,0.5,0,1.0,0,0,PL,668
39089,Married,SSC,33,M,20000,240,0.667,0,0.0,0,0,ConsumerLoan,686
16814,Married,12TH,43,M,78000,131,0.444,1,0.0,0,0,PL,697
9195,Married,OTHERS,28,M,13500,29,0.5,0,0.0,0,0,ConsumerLoan,679
27607,Married,12TH,37,M,15000,85,0.4,0,0.0,0,0,ConsumerLoan,717
36445,Married,OTHERS,30,M,28500,85,1.0,0,1.0,0,0,ConsumerLoan,667
21202,Married,GRADUATE,29,M,20000,46,1.0,0,1.0,0,0,ConsumerLoan,637
43291,Married,OTHERS,28,M,20000,216,1.0,0,0.0,0,0,others,689
36554,Married,UNDER GRADUATE,26,M,22580,62,0.667,0,1.0,1,0,ConsumerLoan,649
40059,Married,SSC,28,M,9500,110,1.0,0,0.0,1,0,others,685
12873,Single,UNDER GRADUATE,27,M,16500,79,1.0,0,0.0,0,0,PL,682
12137,Married,12TH,47,M,16000,250,0.667,0,1.0,1,0,PL,680
6121,Married,GRADUATE,39,M,24000,97,0.353,0,0.0,1,0,ConsumerLoan,731
27319,Married,GRADUATE,47,M,35000,330,0.5,1,0.5,0,0,PL,662
44377,Married,GRADUATE,23,M,15000,45,0.0,0,1.0,0,0,others,646
43701,Married,GRADUATE,37,M,17500,51,0.267,0,0.0,1,0,ConsumerLoan,658
13677,Single,UNDER GRADUATE,25,M,34000,184,0.0,0,0.0,0,0,ConsumerLoan,690
8145,Single,UNDER GRADUATE,31,M,30000,113,1.0,0,0.0,0,0,others,689
51064,Single,12TH,27,M,60000,65,1.0,0,0.0,0,0,ConsumerLoan,674
29218,Married,GRADUATE,45,M,35000,143,0.5,0,0.0,0,0,others,685
17547,Married,12TH,46,M,50000,245,0.267,0,0.0,1,0,ConsumerLoan,681
34755,Married,GRADUATE,37,M,28000,123,0.5,0,0.0,0,0,others,673
13696,Married,OTHERS,49,M,30000,86,0.667,0,1.0,0,0,PL,664
43801,Married,12TH,24,F,15000,27,1.0,0,0.0,0,0,ConsumerLoan,672
4360,Married,GRADUATE,27,F,35000,125,0.667,1,0.5,0,0,ConsumerLoan,633
48536,Married,GRADUATE,38,M,25000,369,0.5,0,0.0,0,0,others,683
50176,Married,12TH,37,M,24500,66,1.0,0,0.25,0,0,others,665
49374,Married,POST-GRADUATE,31,M,28000,51,1.0,0,0.0,0,0,others,682
40893,Single,12TH,24,M,17000,42,0.667,0,0.5,0,0,ConsumerLoan,647
21191,Married,GRADUATE,32,M,25000,78,0.385,0,1.0,1,0,ConsumerLoan,614
19812,Married,12TH,46,M,33000,118,1.0,0,1.0,0,0,PL,678
16667,Married,SSC,46,M,28000,180,1.0,0,0.0,0,0,others,703
7321,Single,OTHERS,21,M,15500,66,0.8,0,0.8,0,0,ConsumerLoan,661
36379,Married,GRADUATE,55,M,44909,323,0.2,0,0.0,1,1,others,734
10694,Married,GRADUATE,25,M,24000,54,1.0,0,0.0,0,0,others,684
17114,Married,12TH,42,M,20000,140,1.0,0,0.0,0,0,others,678
7947,Married,GRADUATE,54,M,43000,366,0.667,1,0.667,0,0,PL,679
16838,Single,GRADUATE,21,M,26500,38,1.0,0,1.0,1,0,ConsumerLoan,669
32339,Single,GRADUATE,26,M,15000,69,1.0,1,0.0,0,0,ConsumerLoan,669
49842,Married,12TH,36,M,20000,74,0.0,0,0.0,1,0,others,670
45985,Married,12TH,51,M,30000,130,1.0,1,0.0,0,0,PL,697
20523,Single,POST-GRADUATE,24,M,14500,35,1.0,0,0.0,0,0,ConsumerLoan,671
6578,Married,POST-GRADUATE,45,F,40000,185,0.0,0,0.0,0,0,ConsumerLoan,707
49198,Married,SSC,37,M,30000,119,1.0,0,0.0,1,0,ConsumerLoan,689
13720,Married,GRADUATE,44,M,16000,101,1.0,0,1.0,0,0,PL,670
42156,Married,12TH,42,M,30000,65,0.333,0,0.0,0,0,ConsumerLoan,688
21924,Married,UNDER GRADUATE,33,M,40000,62,0.5,0,0.0,1,0,ConsumerLoan,681
24981,Married,12TH,31,M,40000,65,1.0,0,0.0,0,0,others,671
48568,Married,UNDER GRADUATE,33,M,30000,126,0.556,0,0.0,1,0,ConsumerLoan,702
28014,Married,GRADUATE,34,M,23000,89,0.8,1,0.75,0,0,others,613
49341,Married,GRADUATE,34,M,14000,112,0.5,1,0.333,1,0,PL,666
36429,Married,UNDER GRADUATE,54,M,37500,102,0.316,1,0.0,0,0,ConsumerLoan,737
15142,Married,12TH,38,M,27000,185,1.0,0,0.0,0,0,ConsumerLoan,673
50519,Single,GRADUATE,24,F,10000,42,0.0,0,0.0,0,0,ConsumerLoan,672
31916,Married,UNDER GRADUATE,23,M,38000,102,1.0,0,0.0,0,0,ConsumerLoan,671
32686,Married,12TH,30,M,11500,51,0.0,0,0.0,1,0,ConsumerLoan,647
16887,Married,UNDER GRADUATE,37,M,17000,101,0.75,0,0.0,0,0,ConsumerLoan,688
35138,Single,SSC,31,M,25000,66,0.5,0,0.0,1,0,ConsumerLoan,689
23589,Married,12TH,27,M,8500,90,0.5,0,0.0,0,0,others,691
30891,Married,UNDER GRADUATE,43,F,22000,56,0.0,0,0.0,0,0,others,691
8819,Single,12TH,29,M,20000,100,1.0,0,0.0,0,0,ConsumerLoan,670
12941,Married,UNDER GRADUATE,57,F,25000,71,0.412,1,0.0,1,0,others,712
17797,Single,GRADUATE,24,M,10000,15,1.0,0,0.0,0,0,others,668
14841,Single,UNDER GRADUATE,30,M,20000,96,0.333,0,0.0,0,0,others,687
24875,Married,GRADUATE,50,M,20000,191,0.444,0,0.0,1,0,others,683
37688,Married,GRADUATE,51,F,18500,71,0.143,0,0.0,1,1,ConsumerLoan,685
38707,Married,GRADUATE,25,M,23000,22,1.0,0,0.0,0,0,others,671
45263,Married,12TH,42,M,35000,191,1.0,1,0.0,0,0,others,681
4901,Married,SSC,47,M,30000,251,0.5,0,0.0,1,0,others,686
6874,Single,12TH,24,M,18000,77,1.0,0,1.0,0,0,PL,682
29663,Married,SSC,34,M,30000,68,1.0,0,0.0,0,0,others,704
19971,Married,GRADUATE,38,M,25000,124,0.0,0,0.0,0,0,ConsumerLoan,687
35655,Married,UNDER GRADUATE,29,F,40000,78,0.667,0,0.0,0,0,ConsumerLoan,666
46133,Married,OTHERS,36,M,15000,145,0.0,0,0.0,0,0,others,696
31291,Married,12TH,32,M,10000,124,0.25,0,0.0,1,0,ConsumerLoan,677
37360,Married,OTHERS,30,M,15000,130,1.0,0,0.0,0,0,ConsumerLoan,672
12483,Married,GRADUATE,34,M,33000,78,0.212,1,0.087,1,0,PL,710
4814,Married,12TH,49,M,30000,69,0.25,0,0.0,1,0,ConsumerLoan,682
2702,Married,12TH,44,M,10000,180,0.222,0,0.0,1,0,others,696
29855,Married,UNDER GRADUATE,34,M,50000,120,0.333,1,0.667,0,0,others,735
28207,Married,SSC,31,F,36000,70,0.375,0,0.0,1,0,others,732
49331,Single,GRADUATE,22,M,38000,98,1.0,0,1.0,0,0,PL,680
44437,Married,SSC,38,M,16000,186,0.75,0,0.0,0,0,others,690
23115,Married,SSC,48,M,11500,126,0.0,1,0.0,0,0,others,679
27526,Single,GRADUATE,27,M,18000,65,0.667,0,0.0,0,0,others,689
15780,Single,12TH,28,M,25000,42,1.0,0,1.0,0,0,others,672
113,Single,12TH,21,M,30000,150,1.0,0,0.0,0,0,others,677
2683,Married,GRADUATE,35,M,45000,189,0.583,1,0.0,1,0,ConsumerLoan,735
12660,Married,GRADUATE,31,M,20000,107,1.0,0,0.0,1,0,others,726
42040,Single,GRADUATE,28,M,40000,36,0.407,1,0.0,1,0,ConsumerLoan,707
25519,Married,12TH,37,F,25000,53,0.0,0,0.0,0,0,others,693
28968,Married,12TH,53,M,47000,70,0.667,1,0.0,0,0,PL,679
46071,Married,SSC,34,M,20000,128,0.0,0,0.0,1,0,others,700
48954,Married,GRADUATE,27,M,18000,50,0.571,0,0.0,1,0,others,709
24990,Single,SSC,27,M,35000,369,1.0,0,1.0,0,0,PL,671
20101,Married,GRADUATE,40,M,45000,92,1.0,0,0.0,0,0,others,663
46945,Single,GRADUATE,21,M,18000,26,1.0,0,0.0,0,0,others,677
46679,Single,12TH,23,M,30000,64,1.0,0,0.0,0,1,ConsumerLoan,683
42713,Married,GRADUATE,34,M,25000,130,0.375,0,0.417,1,0,ConsumerLoan,573
30222,Married,12TH,39,M,13000,72,0.0,0,0.0,1,0,others,689
7039,Married,OTHERS,44,F,18000,46,1.0,0,0.0,0,0,ConsumerLoan,652
45832,Single,OTHERS,22,M,18000,13,1.0,0,1.0,0,0,PL,669
46239,Married,12TH,29,M,25000,120,0.05,0,0.0,1,0,ConsumerLoan,696
38262,Single,SSC,36,F,20000,191,0.214,0,0.0,1,0,others,660
36011,Single,SSC,31,M,22000,125,0.286,0,0.0,1,0,others,680
17597,Single,GRADUATE,30,M,38000,33,1.0,1,0.0,0,0,ConsumerLoan,670
22050,Married,GRADUATE,29,M,65000,71,0.0,0,0.0,0,0,others,675
23048,Single,GRADUATE,27,M,22000,127,0.75,1,0.0,0,0,PL,680
35345,Single,GRADUATE,24,M,20000,77,0.75,0,0.0,1,0,others,698
45623,Married,OTHERS,54,M,20000,48,1.0,0,0.0,0,0,PL,676
17934,Married,GRADUATE,24,M,35000,198,1.0,0,0.0,0,0,ConsumerLoan,679
21746,Married,12TH,45,M,20000,130,1.0,0,0.0,0,0,ConsumerLoan,670
21671,Married,OTHERS,25,M,18000,126,1.0,0,1.0,0,0,PL,673
48688,Married,12TH,27,M,20000,95,1.0,0,0.0,0,0,others,673
4889,Married,UNDER GRADUATE,30,F,12000,51,1.0,0,0.0,0,0,ConsumerLoan,641
20932,Single,SSC,32,M,14000,103,1.0,0,0.0,1,0,PL,708
43497,Married,GRADUATE,37,F,60000,305,0.75,1,0.0,0,0,PL,690
40314,Married,SSC,40,M,18000,131,1.0,0,0.0,0,0,PL,688
46944,Married,POST-GRADUATE,36,F,50000,125,0.0,0,0.0,0,0,others,676
28267,Married,SSC,33,M,38000,153,0.875,0,0.4,0,0,ConsumerLoan,676
17658,Married,12TH,22,M,20000,50,0.625,0,0.0,0,0,others,702
43332,Married,SSC,59,M,35000,66,0.4,0,0.333,0,0,ConsumerLoan,646
48429,Married,UNDER GRADUATE,30,M,22000,92,0.667,1,0.0,0,0,PL,693
30609,Single,12TH,21,M,10000,66,1.0,0,0.0,0,0,others,687
24970,Married,GRADUATE,29,M,14000,77,0.5,0,0.0,1,0,others,668
38993,Married,GRADUATE,36,M,25000,98,0.094,1,0.0,1,0,ConsumerLoan,663
42362,Married,GRADUATE,33,M,52000,55,1.0,0,0.667,0,0,CC,573
46132,Married,GRADUATE,46,F,50000,52,1.0,0,0.0,0,0,others,671
48495,Married,POST-GRADUATE,29,F,40000,31,1.0,1,0.0,1,0,ConsumerLoan,672
5673,Married,UNDER GRADUATE,47,M,29000,80,0.4,0,0.0,0,1,ConsumerLoan,722
23139,Single,SSC,31,M,25000,106,0.222,0,0.0,1,0,ConsumerLoan,679
39499,Married,OTHERS,33,M,28000,125,0.444,0,0.0,1,0,others,689
13962,Single,GRADUATE,22,F,16000,30,1.0,0,0.0,0,0,others,663
28386,Single,12TH,28,M,22000,310,0.071,0,0.0,1,0,others,677
44822,Married,12TH,50,M,18500,125,0.0,0,0.0,0,0,ConsumerLoan,665
29644,Married,SSC,51,F,20000,69,1.0,0,0.0,1,0,others,691
41310,Married,12TH,45,M,35000,155,0.5,1,0.333,0,0,ConsumerLoan,662
45805,Married,12TH,27,M,35000,126,1.0,0,0.0,0,0,ConsumerLoan,672
35530,Married,SSC,36,M,35000,96,0.0,0,0.0,1,0,others,696
21067,Single,12TH,34,M,25000,53,0.667,0,0.0,0,0,others,673
1177,Married,12TH,52,M,30000,38,0.5,0,1.0,0,0,ConsumerLoan,608
1468,Single,UNDER GRADUATE,31,M,13500,38,0.333,1,0.0,0,0,ConsumerLoan,657
24563,Married,12TH,42,M,30000,47,0.5,0,1.0,0,0,others,675
24885,Married,12TH,29,M,25000,74,1.0,0,1.0,0,0,PL,681
46097,Single,UNDER GRADUATE,21,M,14000,42,0.0,0,0.0,0,0,ConsumerLoan,675
18598,Married,12TH,33,M,30000,148,1.0,0,0.0,0,0,others,692
23837,Married,GRADUATE,29,F,25000,131,0.556,0,0.0,0,0,ConsumerLoan,690
50648,Married,GRADUATE,24,M,10500,38,0.6,1,0.8,0,0,PL,672
8408,Married,SSC,47,M,23500,149,0.533,0,0.0,1,0,PL,672
14390,Married,UNDER GRADUATE,54,M,35000,310,0.0,0,0.0,0,0,others,694
18391,Single,12TH,27,M,12000,63,0.0,0,0.0,0,0,ConsumerLoan,664
19279,Married,UNDER GRADUATE,29,M,15000,62,0.0,0,0.0,0,0,others,670
25882,Married,SSC,30,M,15000,71,0.273,0,1.0,1,0,ConsumerLoan,679
13909,Married,GRADUATE,36,M,43000,143,0.462,1,0.083,0,0,others,678
7096,Single,12TH,25,M,25000,66,0.0,0,0.0,1,0,ConsumerLoan,684
15134,Single,GRADUATE,24,M,10000,62,1.0,0,0.0,0,0,others,687
5884,Married,GRADUATE,33,M,15000,30,0.0,0,0.0,1,0,ConsumerLoan,673
11056,Single,12TH,26,M,17000,92,1.0,0,0.0,0,0,others,681
30870,Married,12TH,27,M,24500,129,0.5,0,0.0,0,0,others,687
9094,Single,SSC,25,M,20000,26,0.857,0,0.0,0,0,CC,675
25592,Single,GRADUATE,21,M,28900,71,0.4,1,0.5,0,0,ConsumerLoan,671
48525,Single,GRADUATE,26,M,23000,49,0.0,0,0.0,0,0,others,674
47870,Married,UNDER GRADUATE,23,M,15000,63,1.0,0,0.0,0,0,others,672
10681,Single,UNDER GRADUATE,29,F,22000,101,1.0,0,0.0,0,0,ConsumerLoan,672
15542,Married,PROFESSIONAL,39,M,30000,91,0.375,0,0.0,1,0,others,667
8669,Single,GRADUATE,29,M,30000,95,0.0,0,0.25,1,0,PL,675
5364,Married,POST-GRADUATE,35,F,19800,111,0.0,0,0.0,0,0,others,692
36210,Married,SSC,34,M,50000,68,0.429,1,0.286,1,0,others,659
29704,Married,GRADUATE,39,M,20000,131,0.333,0,0.0,0,0,others,717
8127,Married,SSC,46,M,11000,59,1.0,1,0.0,0,0,PL,703
23111,Single,GRADUATE,26,M,25000,100,0.538,1,0.333,0,0,ConsumerLoan,679
41265,Married,SSC,39,M,40000,188,0.75,0,1.0,0,0,CC,546
31846,Single,GRADUATE,28,M,35000,38,0.333,1,0.667,0,0,PL,641
34158,Married,12TH,46,M,13500,125,0.333,0,0.0,0,0,others,685
49800,Married,12TH,37,M,18000,107,1.0,0,0.0,0,0,ConsumerLoan,672
41386,Married,UNDER GRADUATE,32,M,15000,18,0.6,0,0.0,1,0,others,662
22889,Married,GRADUATE,53,F,43000,306,0.5,1,0.0,0,1,CC,721
27517,Married,SSC,28,M,35000,81,0.5,0,0.0,1,0,others,716
37705,Married,POST-GRADUATE,38,F,18000,53,0.5,0,0.0,1,0,others,761
48915,Married,12TH,32,M,30000,120,0.0,0,0.0,1,0,others,663
27822,Single,12TH,23,M,35000,71,1.0,0,0.0,0,0,CC,677
14070,Married,GRADUATE,23,M,18000,125,0.5,0,1.0,0,0,PL,660
43576,Married,12TH,24,M,19000,49,1.0,0,0.0,0,0,others,686
49111,Married,12TH,37,M,26550,114,0.667,0,1.0,0,0,PL,685
18259,Single,GRADUATE,25,M,20000,23,1.0,0,0.0,0,0,others,696
12918,Single,GRADUATE,24,M,45000,82,0.667,0,0.0,0,0,others,678
35393,Married,SSC,28,F,17000,18,0.0,0,0.0,0,0,ConsumerLoan,678
11542,Married,12TH,33,M,35000,44,0.667,0,0.0,0,0,others,692
17649,Married,12TH,44,M,30000,120,0.364,0,0.0,0,0,ConsumerLoan,709
47431,Married,GRADUATE,31,M,25000,27,0.2,0,0.0,1,0,CC,713
41433,Married,SSC,34,M,15000,125,0.4,0,0.0,1,0,others,667
41745,Married,SSC,23,F,18000,60,1.0,0,0.0,0,0,others,683
39303,Married,POST-GRADUATE,32,F,28000,62,0.8,1,1.0,1,0,PL,652
41353,Married,SSC,53,M,25000,158,0.5,0,0.0,0,0,ConsumerLoan,675
14053,Married,GRADUATE,38,F,23900,185,0.25,0,0.0,1,0,others,674
47614,Married,GRADUATE,39,M,17000,155,0.0,0,0.0,0,0,PL,701
12964,Married,GRADUATE,26,M,28000,73,0.5,0,0.0,0,0,others,674
16093,Single,12TH,27,M,16000,26,0.5,1,0.0,0,0,ConsumerLoan,673
30694,Single,UNDER GRADUATE,30,M,30000,121,1.0,0,1.0,0,0,ConsumerLoan,598
51182,Single,GRADUATE,28,M,22000,151,0.5,1,0.0,0,1,ConsumerLoan,681
21000,Married,OTHERS,34,M,13500,125,0.2,0,0.0,1,0,others,685
12625,Married,SSC,43,M,18500,28,0.5,0,0.0,0,0,others,688
11674,Single,GRADUATE,22,M,20000,76,1.0,0,0.0,0,0,CC,668
22847,Married,GRADUATE,27,M,35000,100,0.0,0,0.0,0,0,others,691
38189,Single,GRADUATE,30,M,20000,42,0.667,0,0.0,0,0,ConsumerLoan,651
45490,Married,POST-GRADUATE,33,F,20000,28,0.5,0,1.0,0,0,PL,681
26787,Married,OTHERS,31,M,43000,38,0.333,0,0.6,1,0,PL,687
4745,Married,GRADUATE,38,M,32000,152,1.0,0,0.0,0,0,others,680
24408,Married,12TH,32,M,20000,39,1.0,0,0.0,0,0,others,695
23119,Married,12TH,36,M,18000,245,0.571,0,0.0,0,1,others,685
13570,Married,SSC,36,M,18000,131,0.0,0,0.0,0,0,ConsumerLoan,670
22142,Married,12TH,29,F,15000,63,1.0,0,0.0,0,0,ConsumerLoan,676
49409,Married,GRADUATE,28,M,42000,70,0.385,0,0.0,0,0,CC,686
28801,Married,SSC,32,F,20000,75,1.0,0,0.0,0,0,others,673
43506,Married,12TH,29,F,7500,35,0.667,0,0.0,1,0,others,689
10592,Married,GRADUATE,39,M,24427,72,1.0,1,0.0,0,0,PL,695
24568,Married,SSC,44,M,20000,42,1.0,0,0.0,0,0,ConsumerLoan,662
23234,Single,SSC,23,M,15000,54,1.0,0,0.0,0,0,ConsumerLoan,663
33807,Married,12TH,37,M,25000,150,0.25,0,0.0,1,0,others,706
49945,Single,UNDER GRADUATE,21,M,25000,159,0.0,0,0.0,0,0,others,681
37377,Married,SSC,44,M,23000,98,0.0,0,0.0,0,0,ConsumerLoan,687
22179,Married,12TH,27,F,15000,115,0.0,0,0.0,0,0,ConsumerLoan,667
25589,Single,12TH,22,M,19000,69,0.333,0,0.0,1,0,others,659
30356,Married,12TH,45,M,38000,181,0.25,1,0.0,0,0,ConsumerLoan,674
7293,Married,SSC,38,M,28000,30,1.0,0,0.0,0,0,ConsumerLoan,681
20767,Married,GRADUATE,32,F,38000,104,0.143,0,0.0,1,0,others,674
14215,Married,12TH,49,M,27000,63,0.0,0,0.0,0,0,others,705
30548,Married,GRADUATE,42,F,23000,212,1.0,0,0.0,0,0,ConsumerLoan,668
30990,Single,SSC,22,M,25000,56,1.0,0,1.0,0,0,PL,662
50061,Married,12TH,56,M,18000,146,0.667,1,0.0,0,0,ConsumerLoan,680
35878,Single,UNDER GRADUATE,22,M,29000,26,0.333,0,0.0,0,0,others,699
21645,Single,12TH,24,F,12350,38,1.0,0,0.0,0,0,others,689
50361,Married,SSC,38,M,45000,249,0.25,0,0.0,1,0,others,698
23613,Single,12TH,25,M,13000,56,1.0,0,0.0,0,0,others,678
8536,Married,SSC,45,M,25000,46,0.0,0,0.0,0,0,ConsumerLoan,673
22178,Single,UNDER GRADUATE,52,M,25000,63,0.0,0,1.0,0,0,PL,664
29535,Married,GRADUATE,44,M,40000,120,0.0,1,0.0,0,0,others,695
34796,Married,12TH,36,M,14500,131,0.0,0,0.0,1,0,others,672
44018,Married,GRADUATE,34,M,45000,123,1.0,0,0.0,1,0,others,708
26243,Married,GRADUATE,42,M,25000,126,0.053,0,0.0,1,1,HL,743
24957,Married,SSC,41,M,31000,200,0.6,1,0.0,0,0,others,672
2706,Single,GRADUATE,24,F,23000,68,0.667,0,0.0,0,0,ConsumerLoan,651
3284,Married,12TH,28,M,40000,66,0.5,0,1.0,0,0,PL,656
48679,Married,GRADUATE,26,F,16500,45,0.5,1,0.0,1,0,others,685
39852,Married,GRADUATE,33,M,40000,120,0.875,0,0.0,0,1,others,680
33358,Single,GRADUATE,24,M,26500,150,0.333,0,0.0,1,0,others,667
5181,Single,UNDER GRADUATE,21,M,22000,36,1.0,0,0.0,0,0,others,681
48235,Married,GRADUATE,34,M,17000,25,0.3,0,0.0,1,0,ConsumerLoan,709
2330,Married,12TH,40,F,34500,186,0.111,1,0.0,0,0,ConsumerLoan,679
12999,Married,12TH,40,M,26000,140,1.0,0,0.0,0,0,ConsumerLoan,658
36675,Married,POST-GRADUATE,32,M,23000,101,0.0,0,0.0,0,0,others,701
7552,Married,12TH,38,M,16000,60,0.6,1,0.0,0,0,ConsumerLoan,662
6321,Married,GRADUATE,33,F,19000,41,0.667,0,0.5,0,0,ConsumerLoan,657
13454,Married,SSC,34,M,18000,101,0.5,0,0.0,0,0,ConsumerLoan,699
32536,Married,SSC,47,F,25000,142,0.0,0,0.0,0,0,others,695
43531,Married,OTHERS,27,M,24500,152,0.667,0,0.0,0,1,others,657
39607,Married,UNDER GRADUATE,39,F,25000,125,1.0,0,0.0,0,0,others,679
10332,Married,GRADUATE,41,M,30000,116,1.0,0,0.0,0,0,ConsumerLoan,678
9540,Married,12TH,34,M,32500,66,0.333,0,0.0,0,0,AL,749
26083,Single,GRADUATE,27,M,21000,59,0.667,1,1.0,0,0,CC,681
37379,Single,12TH,22,M,20000,62,0.889,0,0.5,0,0,others,680
34600,Married,12TH,52,M,25000,369,0.333,1,0.0,0,1,others,720
48148,Single,12TH,30,M,30000,65,0.333,0,0.0,0,0,ConsumerLoan,676
26924,Single,12TH,23,M,38000,69,1.0,0,0.0,0,0,others,676
51233,Single,SSC,30,M,25000,65,0.0,0,0.0,0,0,ConsumerLoan,682
21781,Married,GRADUATE,28,M,20000,60,1.0,0,1.0,0,0,PL,672
7570,Married,12TH,63,M,36000,145,0.5,1,1.0,1,0,PL,701
12947,Single,GRADUATE,23,M,25000,38,0.0,0,0.0,1,0,ConsumerLoan,650
40919,Married,UNDER GRADUATE,32,M,18000,146,0.167,0,0.0,1,0,PL,677
37128,Married,OTHERS,36,M,20000,68,1.0,0,0.0,0,0,others,679
14214,Single,POST-GRADUATE,30,M,25000,74,1.0,0,0.0,0,0,others,672
5359,Single,POST-GRADUATE,25,M,22000,42,0.5,1,1.0,0,0,PL,673
17760,Single,12TH,28,M,12000,101,0.0,0,0.0,0,0,others,700
3461,Married,OTHERS,23,M,25000,83,1.0,0,0.0,0,0,others,688
17212,Married,GRADUATE,31,M,26000,119,0.333,0,0.0,0,0,others,683
36695,Married,OTHERS,39,M,45000,301,1.0,0,0.0,0,0,ConsumerLoan,667
10463,Single,SSC,28,M,25000,83,0.0,0,0.0,1,0,others,683
24388,Married,12TH,35,M,24500,106,0.257,0,0.0,1,0,others,751
33955,Married,SSC,46,M,45000,71,1.0,0,0.0,0,0,others,675
13589,Married,12TH,26,M,18000,143,0.0,0,1.0,1,0,ConsumerLoan,662
26912,Married,12TH,29,F,14000,29,0.333,0,0.0,1,0,ConsumerLoan,672
15922,Married,GRADUATE,38,M,35000,123,0.5,0,0.0,1,0,CC,688
22822,Married,12TH,41,M,35000,126,0.167,0,0.0,0,0,others,695
12355,Single,POST-GRADUATE,29,M,25000,88,0.0,0,0.0,0,0,ConsumerLoan,684
20170,Single,GRADUATE,26,M,25000,61,1.0,0,0.0,0,0,PL,686
30677,Married,UNDER GRADUATE,49,M,16000,30,0.667,0,0.0,0,0,others,656
21419,Married,GRADUATE,26,M,15500,71,1.0,0,0.0,0,1,HL,687
27445,Married,GRADUATE,26,F,35000,69,0.429,1,0.0,1,0,others,687
6162,Married,OTHERS,30,M,23000,131,0.0,0,0.0,0,0,others,660
2496,Married,GRADUATE,29,F,25000,63,1.0,1,0.0,0,0,ConsumerLoan,686
39327,Married,12TH,39,M,20000,37,1.0,0,0.0,0,0,CC,689
32933,Married,12TH,46,F,65000,75,1.0,0,0.0,0,0,ConsumerLoan,672
46111,Married,POST-GRADUATE,38,M,43500,189,0.143,0,0.0,1,0,others,659
7041,Single,12TH,21,M,20000,18,0.833,0,1.0,0,0,CC,660
46377,Single,GRADUATE,21,M,30000,41,0.05,1,0.5,0,0,PL,640
37392,Married,SSC,53,M,47000,252,0.412,1,0.25,1,0,ConsumerLoan,713
4026,Married,POST-GRADUATE,46,M,32100,124,0.213,1,0.333,1,0,PL,758
30303,Married,UNDER GRADUATE,32,M,22000,154,0.333,0,0.0,1,0,ConsumerLoan,674
33494,Married,GRADUATE,46,M,40000,125,0.833,0,0.0,1,0,others,699
3951,Married,GRADUATE,43,M,25000,119,0.417,0,0.0,1,0,others,681
8169,Single,POST-GRADUATE,27,M,40000,306,0.769,1,0.0,1,0,others,704
14874,Married,OTHERS,44,M,22000,217,0.333,0,0.0,1,0,ConsumerLoan,680
737,Married,12TH,48,M,50000,307,1.0,0,0.5,0,0,ConsumerLoan,650
42662,Married,GRADUATE,28,M,26000,55,0.0,0,0.0,1,0,others,686
40557,Married,GRADUATE,38,M,12000,102,0.353,0,0.0,1,0,others,723
1674,Married,GRADUATE,54,M,31500,303,0.333,1,0.0,0,0,PL,699
20363,Married,12TH,34,M,45000,30,0.0,0,1.0,0,0,PL,671
1765,Married,OTHERS,32,M,15000,107,1.0,0,0.0,0,0,others,680
7982,Married,POST-GRADUATE,51,M,28000,246,1.0,0,0.0,0,1,CC,727
5566,Married,OTHERS,43,M,18000,113,0.0,0,0.0,1,0,others,680
30520,Married,12TH,25,M,18000,38,0.0,0,0.0,0,0,others,670
42107,Married,SSC,33,M,25000,102,0.0,0,0.0,1,0,others,686
43843,Married,UNDER GRADUATE,31,M,2000,58,0.6,0,0.0,0,0,ConsumerLoan,669
